,index,Position,Track Name,Artist,Streams,URL,date
205,5,6,อาวรณ์,Polycat,131078,https://open.spotify.com/track/2USX969yFQ250hBULh6Ope,2019-01-13
206,6,7,เสือสิ้นลาย,F.HERO,130060,https://open.spotify.com/track/42pEFPN6KrUydf2ufdampZ,2019-01-13
207,7,8,ดูดี,Polycat,129441,https://open.spotify.com/track/4afuOwuWWRoS8HEw1cyVUZ,2019-01-13
208,8,9,นอกจากชื่อฉัน,ACTART,122963,https://open.spotify.com/track/3nQlPsRsO4mEqVaiqErCLO,2019-01-13
209,9,10,เป็นไรไหม?,OG-ANIC,112602,https://open.spotify.com/track/09Mn2O6dtMLCKdeD0BtLdO,2019-01-13
210,10,11,แบกไม่ไหว,UrboyTJ,108735,https://open.spotify.com/track/2S3r0O3Dkgf797IguE4DeY,2019-01-13
211,11,12,พูดไม่ออก,The Toys,104397,https://open.spotify.com/track/36QNwsq4EpOdS3E4WEJphO,2019-01-13
212,12,13,DDU-DU DDU-DU - KR Ver.,BLACKPINK,103638,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2019-01-13
213,13,14,Wow.,Post Malone,100243,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-13
214,14,15,มีผลต่อหัวใจ,Non Tanon,100082,https://open.spotify.com/track/5lxItfla07vroV2vuGwe75,2019-01-13
215,15,16,หมอกร้าย feat. Fongbeer and Kob the X factor,Lipta,92570,https://open.spotify.com/track/0EYgFMIXhjcFgX6xe2NY9v,2019-01-13
216,16,17,เจ็บน้อยที่สุด,Zeal,89418,https://open.spotify.com/track/2YIgU8Tq4tovJ3T2Qw6Ewh,2019-01-13
217,17,18,ภาพจำ,Pop Pongkool,83789,https://open.spotify.com/track/4YRpjJaJpiI36HM36Dn5lS,2019-01-13
218,18,19,หลอก,NICECNX,81702,https://open.spotify.com/track/6XQ71HC6xxRbVZZD6Bodju,2019-01-13
219,19,20,Saturday Nights,Khalid,80452,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-01-13
220,20,21,Dancing With A Stranger (with Normani),Sam Smith,79552,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-01-13
221,21,22,FOREVER YOUNG - KR Ver.,BLACKPINK,78422,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA,2019-01-13
222,22,23,รักมือสอง,Bedroom Audio,77733,https://open.spotify.com/track/6SrJGBmuQGR8SKpPqHfXz4,2019-01-13
223,23,24,La Vie en Rose,IZ*ONE,77198,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc,2019-01-13
224,24,25,Without Me,Halsey,77056,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-13
225,25,26,ความเงียบดังที่สุด,Getsunova,76463,https://open.spotify.com/track/49o9ToewyZywgB5KlaB3WN,2019-01-13
226,26,27,คุณได้ไปต่อ,Atom Chanakan,75964,https://open.spotify.com/track/6ArypJhDZYRRVziSnQGMR6,2019-01-13
227,27,28,Love Shot,EXO,75253,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ,2019-01-13
228,28,29,ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ,Lula,73257,https://open.spotify.com/track/1psb8glAxDb4DYAwnOWzm3,2019-01-13
229,29,30,อย่ายิ้ม,CYANIDE,71594,https://open.spotify.com/track/6kDDOFq6m3woOS0s8jPJEu,2019-01-13
230,30,31,ความรักกำลังก่อตัว,Non Tanon,70308,https://open.spotify.com/track/4EgdU9qfAfHC8ZsGd7dnac,2019-01-13
231,31,32,ได้ข่าว (Breaking News) feat. CDGUNTEE,Lipta,70274,https://open.spotify.com/track/4L11CrTUriutTRRjWKPdJm,2019-01-13
232,32,33,As If It's Your Last,BLACKPINK,69511,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,2019-01-13
233,33,34,Good Luck feat. Maiyarap,Lipta,69128,https://open.spotify.com/track/3tMbwbZpYXGHeg0l45m7Tv,2019-01-13
234,34,35,ไปเถอะ,The Parkinson,67398,https://open.spotify.com/track/12bFmsrqe5XmBN2iDyFHNz,2019-01-13
235,35,36,สุดท้ายก็หมา (feat. เด็กเลี้ยงควาย),Wonderframe,67173,https://open.spotify.com/track/1PIOSEedZ1FJUmQoviXvgI,2019-01-13
236,36,37,ความหมาย (เพลงประกอบละคร พรหมไม่ได้ลิขิต),Atom Chanakan,65621,https://open.spotify.com/track/2K6iFUok3ie5reehHJTTMy,2019-01-13
237,37,38,ช้ำคือเรา - Version สมอารมณ์,สมอารมณ์,64832,https://open.spotify.com/track/2RDD7HPe72Le3jkqR7Kt8f,2019-01-13
238,38,39,Day 1 ◑,HONNE,64220,https://open.spotify.com/track/6ZzYETKetIfNUsZUb23jgG,2019-01-13
239,39,40,หนึ่งคืน,Atom Chanakan,63682,https://open.spotify.com/track/33diPovBu4Vxw4k83wrKmB,2019-01-13
240,40,41,Happier,Marshmello,63037,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-13
241,41,42,ความลับมีในโลก(Secret),Ink Waruntorn,62563,https://open.spotify.com/track/6oTyQdGm1gjyDbd1N1Vhq4,2019-01-13
242,42,43,ติดตลก,Oat Pramote,61946,https://open.spotify.com/track/6YYcwUa7auypfzwUZoNEGY,2019-01-13
243,43,44,คำตอบ,Safeplanet,61599,https://open.spotify.com/track/0zEb36zrMAhdM851DxG1Oy,2019-01-13
244,44,45,กลับพร้อมเธอ,IRONBOY,61349,https://open.spotify.com/track/06vOsEUAHaWzcGqpe5r4Fh,2019-01-13
245,45,46,ความรู้สึกที่ไม่เคยรู้สึก,Getsunova,60996,https://open.spotify.com/track/26iDTOpInkOzTRzIR9ui5j,2019-01-13
246,46,47,Stars,The Toys,60672,https://open.spotify.com/track/00XqyOkSIiqOygR0kezc4x,2019-01-13
247,47,48,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,60325,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-13
248,48,49,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,59689,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-13
249,49,50,Best Part (feat. Daniel Caesar),H.E.R.,59451,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-01-13
250,50,51,นอนได้แล้ว,The Toys,58113,https://open.spotify.com/track/5wjLh0SIZGk36IgB8NE74l,2019-01-13
251,51,52,Kiss and Make Up,Dua Lipa,57353,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-01-13
252,52,53,ยิ้มก็พอ feat. Wonderframe,TOR Saksit,56899,https://open.spotify.com/track/089OggImoTkmiPMVtVAs3I,2019-01-13
253,53,54,BOOMBAYAH - KR Ver.,BLACKPINK,56031,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt,2019-01-13
254,54,55,ไม่มีเหตุผล (feat. นายนะ),MARINA,54971,https://open.spotify.com/track/3JrekkAlDuRg0iRBwVUTBy,2019-01-13
255,55,56,ภูเขาบังเส้นผม (Hide you) feat. TWOPEE,Stamp,53099,https://open.spotify.com/track/5kHLmBd3GTMIFhWdD3berA,2019-01-13
256,56,57,บอกตัวเอง (feat. โป่ง หินเหล็กไฟ),Room 39,49858,https://open.spotify.com/track/3WQe3r4R1lnJs75ty9UYDF,2019-01-13
257,57,58,I’M OK,iKON,49391,https://open.spotify.com/track/6uHoPVdPEqXlH1Kd3KqTIJ,2019-01-13
258,58,59,LOVE SCENARIO,iKON,48776,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k,2019-01-13
259,59,60,PLAYING WITH FIRE - KR Ver.,BLACKPINK,48646,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy,2019-01-13
260,60,61,Xoxo,Gavin D,48200,https://open.spotify.com/track/3n8AUZtPVqwgfWtXEBIOKG,2019-01-13
261,61,62,Gotta Go,CHUNG HA,47569,https://open.spotify.com/track/0xq4ZTcmwBfkPGo4RRKmMe,2019-01-13
262,62,63,แพ้ทุกที (LOOPER),fellow fellow,47418,https://open.spotify.com/track/1OCWm66r2PwI8RsspEMfzD,2019-01-13
263,63,64,Hope,The Chainsmokers,46512,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019-01-13
264,64,65,ดูไว้,YOUNGOHM,46279,https://open.spotify.com/track/1aHxAPhylGcp9MjomzD6fN,2019-01-13
265,65,66,Girls Like You (feat. Cardi B),Maroon 5,46071,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-13
266,66,67,Lost in the Fire,Gesaffelstein,45140,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG,2019-01-13
267,67,68,ต่อให้,Season Five,44730,https://open.spotify.com/track/7EiesOznEUAta5QIb89I7e,2019-01-13
268,68,69,imagine,Ariana Grande,44308,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019-01-13
269,69,70,REALLY - KR Ver.,BLACKPINK,43656,https://open.spotify.com/track/7AWtaOSb7cgi16wJr3mkuf,2019-01-13
270,70,71,"Fire On Fire - From ""Watership Down""",Sam Smith,43457,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,2019-01-13
271,71,72,Tempo,EXO,43169,https://open.spotify.com/track/3RqZIrpndez8Iu5J5BsmnV,2019-01-13
272,72,73,YES or YES,TWICE,42828,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,2019-01-13
273,73,74,149.6,Bodyslam,42472,https://open.spotify.com/track/6FZfxnZ1qoVoL5EpQXXWOx,2019-01-13
274,74,75,2002,Anne-Marie,42417,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-01-13
275,75,76,แพ้,Gtk,42353,https://open.spotify.com/track/0shHJQJP1RLvxxLiSPYzI5,2019-01-13
276,76,77,BBIBBI,IU,42180,https://open.spotify.com/track/4as4XEOR03oGm1STUKl6pa,2019-01-13
277,77,78,I Like Me Better,Lauv,41937,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-01-13
278,78,79,High Hopes,Panic! At The Disco,40256,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-13
279,79,80,Sweet but Psycho,Ava Max,39601,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-13
280,80,81,คนชั่ว 2018,The Parkinson,39136,https://open.spotify.com/track/7ei0VnJbGojtdCDCp2Mow1,2019-01-13
281,81,82,WHISTLE - KR Ver.,BLACKPINK,38858,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c,2019-01-13
282,82,83,Better Now,Post Malone,38741,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-01-13
283,83,84,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,38737,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-13
284,84,85,Eastside (with Halsey & Khalid),benny blanco,37504,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-13
285,85,86,comethru,Jeremy Zucker,37492,https://open.spotify.com/track/6fFTPGGItuEpjwXRUIr4rk,2019-01-13
286,86,87,Paris in the Rain,Lauv,37446,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL,2019-01-13
287,87,88,RBB (Really Bad Boy),Red Velvet,36937,https://open.spotify.com/track/006LuHbY5Tt9dhbdSOnVq6,2019-01-13
288,88,89,อยู่นานๆได้ไหม,SIN,36773,https://open.spotify.com/track/2RWPiJ1wDnDoqZmPJNHpRC,2019-01-13
289,89,90,Better,Khalid,35898,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-13
290,90,91,SEE U LATER - KR Ver.,BLACKPINK,35712,https://open.spotify.com/track/514mQDPkXmPzsYwGNmkBJZ,2019-01-13
291,91,92,MILLIONS,WINNER,35281,https://open.spotify.com/track/5wIMMlbIGCNAXnGy0ijojN,2019-01-13
292,92,93,คนที่ไม่ใช่,O-Pavee,34955,https://open.spotify.com/track/76rs0Apd4Ct5LwJm8pB6r1,2019-01-13
293,93,94,กึ๊ม กึ่ม,THE OLD ISE,34383,https://open.spotify.com/track/0WzXG8hRLWlbgM0UYvGOIv,2019-01-13
294,94,95,FAKE LOVE,BTS,33927,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,2019-01-13
295,95,96,พอจะรู้,MEYOU,33358,https://open.spotify.com/track/4p4SOBQ0fxHYluEcba6Xrq,2019-01-13
296,96,97,Bad Boy,Red Velvet,32928,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc,2019-01-13
297,97,98,พบกันใหม่,Polycat,32457,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI,2019-01-13
298,98,99,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,32253,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019-01-13
299,99,100,4:00,The Toys,32031,https://open.spotify.com/track/1PGNDa8dIRkOQ6VLvNHRdw,2019-01-13
300,100,101,Ruin My Life,Zara Larsson,32020,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019-01-13
301,101,102,Perfect,Ed Sheeran,32000,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-01-13
302,102,103,Bad Liar,Imagine Dragons,31675,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019-01-13
303,103,104,ยอม...ปล่อย,CYANIDE,31506,https://open.spotify.com/track/6ilPvEFcvuE8306ytmzSi9,2019-01-13
304,104,105,Too Good At Goodbyes,Sam Smith,31465,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-01-13
305,105,106,"อยู่ในใจฉัน (จาก ""ละคร นางสาวไม่จำกัดนามสกุล"")",TOR Saksit,31400,https://open.spotify.com/track/2L76QuQlyxW5f8AmJlQOi6,2019-01-13
306,106,107,KILLING ME - KR Ver.,iKON,31165,https://open.spotify.com/track/6yecmEZr6eI8L6P8MLO861,2019-01-13
307,107,108,POP/STARS,K/DA,31063,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ,2019-01-13
308,108,109,Going Bad (feat. Drake),Meek Mill,30541,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-13
309,109,110,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,29545,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,2019-01-13
310,110,111,Spring Breeze,Wanna One,29508,https://open.spotify.com/track/3IktbbAbZqczBDQxCoJOyP,2019-01-13
311,111,112,What is Love?,TWICE,29507,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX,2019-01-13
312,112,113,Giant (with Rag'n'Bone Man),Calvin Harris,29472,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-01-13
313,113,114,Beautiful (feat. Camila Cabello),Bazzi,29379,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-01-13
314,114,115,no tears left to cry,Ariana Grande,28936,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019-01-13
315,115,116,This Feeling,The Chainsmokers,28651,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019-01-13
316,116,117,Look Back at It,A Boogie Wit da Hoodie,28505,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-01-13
317,117,118,Shallow,Lady Gaga,28217,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-13
318,118,119,Trampoline,SHAED,27878,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,2019-01-13
319,119,120,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,27695,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,2019-01-13
320,120,121,แค่เพียงฉัน(ที่ไม่ลืม),Earth Patravee,27514,https://open.spotify.com/track/1SCRT8WbB4TdiXwvtzMnpL,2019-01-13
321,121,122,The Middle,Zedd,27353,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-01-13
322,122,123,Simon Says,NCT 127,27053,https://open.spotify.com/track/1zedfw5iu7XzKJT8CupEIP,2019-01-13
323,123,124,FRIENDS,Marshmello,27045,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019-01-13
324,124,125,ถ้าหาก,YENTED,26824,https://open.spotify.com/track/1Lw0i60LlzJfmG6ADncUrz,2019-01-13
325,125,126,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,26583,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-01-13
326,126,127,STAY - KR Ver.,BLACKPINK,26385,https://open.spotify.com/track/2tnBkiyJWLnQGsjyz4BuJJ,2019-01-13
327,127,128,SICKO MODE,Travis Scott,26375,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-13
328,128,129,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,26256,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2019-01-13
329,129,130,ยังไง,Ninja,26145,https://open.spotify.com/track/55qYCDL74valBWZQQQccW2,2019-01-13
330,130,131,แก่อีกแล้ว,Whatcharawale,25931,https://open.spotify.com/track/3zWplqH1Jjog9LuIRUWlfe,2019-01-13
331,131,132,Say You Won't Let Go,James Arthur,25778,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-01-13
332,132,133,PLEASE,Atom Chanakan,25747,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x,2019-01-13
333,133,134,เพื่อนไม่จริง,Polycat,25642,https://open.spotify.com/track/05WHgjtWx32x40VmFkLnOd,2019-01-13
334,134,135,Young Dumb & Broke,Khalid,25630,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019-01-13
335,135,136,when the party's over,Billie Eilish,25513,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-01-13
336,136,137,Havana (feat. Young Thug),Camila Cabello,25395,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019-01-13
337,137,138,Youngblood,5 Seconds of Summer,25345,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-01-13
338,138,139,ครั้งสุดท้าย,OG-ANIC,25216,https://open.spotify.com/track/1DPrXncHEnR0141ct0DF06,2019-01-13
339,139,140,Be Alright,Dean Lewis,25134,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-13
340,140,141,งู้ยยยยยยยยยยย,Oat Pramote ft. Urboy TJ,24929,https://open.spotify.com/track/3DB5cok0icynOC7wj1AQuj,2019-01-13
341,141,142,หมายความว่าอะไร,MEAN,24813,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7,2019-01-13
342,142,143,Good Morning Teacher,Atom Chanakan,24768,https://open.spotify.com/track/4AsE3bvoh6yuZls617lj4Z,2019-01-13
343,143,144,IDGAF,Dua Lipa,24747,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019-01-13
344,144,145,Photograph,Ed Sheeran,24592,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019-01-13
345,145,146,ศัตรูที่รัก,theBOYKOR,24562,https://open.spotify.com/track/6haG2qvSSFZFmOYXvBmdx3,2019-01-13
346,146,147,Siren,SUNMI,24464,https://open.spotify.com/track/2EK48RuuE8HHMDzD2rEDqL,2019-01-13
347,147,148,I Love You,EXID,24335,https://open.spotify.com/track/7n2HVHWqFsyAOs5HqmE1Dl,2019-01-13
348,148,149,New Rules,Dua Lipa,24231,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019-01-13
349,149,150,HANN (Alone),(G)I-DLE,24089,https://open.spotify.com/track/7gr57cYekMWriyJYbT7oZ4,2019-01-13
350,150,151,Psycho (feat. Ty Dolla $ign),Post Malone,24065,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-01-13
351,151,152,20ตุลา,Silly Fools,24042,https://open.spotify.com/track/0N6LtfTaauUS8o69K4xmS7,2019-01-13
352,152,153,Attention,Charlie Puth,23888,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,2019-01-13
353,153,154,Shape of You,Ed Sheeran,23860,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019-01-13
354,154,155,เป็นทุกอย่าง,Room 39,23761,https://open.spotify.com/track/0lQWN4uo1PCdzrxEZJM95P,2019-01-13
355,155,156,Love Someone,Lukas Graham,23729,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-13
356,156,157,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,23573,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-01-13
357,157,158,Candle Light,NCT DREAM,23530,https://open.spotify.com/track/6nUpdTLUSel3Zp6lhHZRbX,2019-01-13
358,158,159,ยังไม่รู้,Better Weather,23468,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c,2019-01-13
359,159,160,In My Blood,Shawn Mendes,23458,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2019-01-13
360,160,161,FIANCÉ,MINO,23422,https://open.spotify.com/track/1bZNFcnyCmlnbs337baR0b,2019-01-13
361,161,162,รอยยิ้ม,SCRUBB,23401,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX,2019-01-13
362,162,163,ถ้าฉันหายไป(Skyline),Earth Patravee,23081,https://open.spotify.com/track/0goff2JabkZTEq1yKeyoM8,2019-01-13
363,163,164,Closer,The Chainsmokers,22992,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-01-13
364,164,165,LATATA,(G)I-DLE,22650,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD,2019-01-13
365,165,166,เวลาเธอยิ้ม,Polycat,22567,https://open.spotify.com/track/06DPpk0hUJEgpzl5cuWNI6,2019-01-13
366,166,167,I'm a Mess,Bebe Rexha,22429,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2019-01-13
367,167,168,Waste It On Me (feat. BTS),Steve Aoki,22311,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr,2019-01-13
368,168,169,มันเป็นใคร,Polycat,22093,https://open.spotify.com/track/4PXdOchDL7aUZghQobIlhX,2019-01-13
369,169,170,IDOL,BTS,22078,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx,2019-01-13
370,170,171,Undecided,Chris Brown,22036,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019-01-13
371,171,172,Gashina,SUNMI,22035,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST,2019-01-13
372,172,173,Status,Chilling Sunday,22014,https://open.spotify.com/track/0GTCONVjK4xrB0ZPT1CCNz,2019-01-13
373,173,174,ลืมไปก่อน,Buddha Bless,21673,https://open.spotify.com/track/4FqihJCXbisi7QYobU7ff6,2019-01-13
374,174,175,Power Up,Red Velvet,21532,https://open.spotify.com/track/381g0b6QZxC13SzA2HRMIc,2019-01-13
375,175,176,lovely,Billie Eilish,21492,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019-01-13
376,176,177,ถ้าหาก,Two Popetorn,21396,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32,2019-01-13
377,177,178,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,21311,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p,2019-01-13
378,178,179,ZEZE (feat. Travis Scott & Offset),Kodak Black,21271,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-13
379,179,180,ถ้าเธอต้องเลือก,Illslick,21067,https://open.spotify.com/track/5Of65kRDivh4UHG3SG5Iad,2019-01-13
380,180,181,เอาไว้ค่อยคุย,Gliss,21023,https://open.spotify.com/track/7kPt9mmvufI8A99lvwlzAB,2019-01-13
381,181,182,What's Up Danger (with Black Caviar),Blackway,20998,https://open.spotify.com/track/5zsHmE2gO3RefVsPyw2e3T,2019-01-13
382,182,183,เจ็บจนไม่เข้าใจ,PORTRAIT,20973,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa,2019-01-13
383,183,184,ครึ่งๆ กลางๆ,Bodyslam,20953,https://open.spotify.com/track/0f23VtodRD5ISi5qXm2KqR,2019-01-13
