,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
14570,0.758,0.085,93.979,0.037,0.611,0.0,4,0.676,0,206693,-4.106,0.552,1,audio_features,spotify:track:6wwmbBoBaFxptJwuvF2QdM
14571,0.774,0.106,86.994,0.0338,0.137,0.0,4,0.676,8,235413,-3.988,0.392,1,audio_features,spotify:track:4KL3FJYexPrPuMdPagHPXp
14572,0.653,0.101,106.966,0.0658,0.229,0.0,4,0.717,1,207320,-5.634,0.412,1,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ
14573,0.563,0.304,135.955,0.0259,0.633,8.99e-06,4,0.579,9,255000,-5.29,0.359,1,audio_features,spotify:track:7K41SevJ4ihWtiOiF1eAak
14574,0.481,0.108,81.986,0.0793,0.366,0.0,4,0.811,10,281079,-6.832,0.543,1,audio_features,spotify:track:5L3zTlhfdcYyEfB09MB29u
14575,0.658,0.12,167.886,0.0552,0.299,1.83e-05,4,0.483,2,262637,-6.721,0.235,1,audio_features,spotify:track:7Fi43HjA5FTTCPOj2wai00
14576,0.457,0.137,123.943,0.0307,0.888,2.46e-06,3,0.768,8,233681,-5.991,0.318,1,audio_features,spotify:track:5fDc3i3gwjyNCBbln2ZoVn
14577,0.302,0.0868,124.978,0.0479,0.684,0.0,3,0.73,6,181460,-11.773,0.48,0,audio_features,spotify:track:4p4SOBQ0fxHYluEcba6Xrq
14578,0.804,0.32,93.033,0.0713,0.0219,1e-06,4,0.714,11,243000,-6.271,0.731,1,audio_features,spotify:track:6GVBXMArxujxWfZx3vGvgC
14579,0.889,0.0855,116.049,0.0481,0.000692,0.0,4,0.616,8,266280,-6.218,0.773,1,audio_features,spotify:track:3S7oRCNWJkMNkqLMr88hpo
14580,0.48,0.111,128.046,0.0472,0.381,4.76e-05,4,0.634,9,258750,-9.913,0.275,1,audio_features,spotify:track:1psb8glAxDb4DYAwnOWzm3
14581,0.698,0.224,113.086,0.0339,0.556,0.00243,4,0.766,6,281000,-7.664,0.725,1,audio_features,spotify:track:5PMJyQr4nI8L78r6TXumeU
14582,0.406,0.377,149.903,0.0345,0.433,4.11e-06,3,0.549,7,311000,-7.811,0.257,1,audio_features,spotify:track:2q3bLYpJbJtOBTnJY1YR2C
14583,0.587,0.354,88.055,0.0369,0.509,0.0,4,0.653,2,245500,-7.01,0.366,1,audio_features,spotify:track:0GTCONVjK4xrB0ZPT1CCNz
14584,0.425,0.1,135.128,0.375,0.328,0.13,4,0.701,7,194088,-10.965,0.562,1,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m
14585,0.762,0.191,109.97,0.0392,0.0358,1.41e-06,4,0.794,4,195867,-3.525,0.482,0,audio_features,spotify:track:2DmRXiyn03tOqKgEJXlaiJ
14586,0.728,0.139,100.369,0.0379,0.0901,0.0,3,0.616,9,278307,-4.121,0.296,1,audio_features,spotify:track:49P4H6SJkVu2pkuZnuUDk4
14587,0.558,0.0618,95.016,0.0683,0.482,0.0,4,0.806,9,198973,-6.46,0.678,1,audio_features,spotify:track:09PGubKAMryhOWv1LHpCYz
14588,0.4,0.0599,135.984,0.126,0.051,0.0,4,0.901,0,197573,-8.575,0.346,1,audio_features,spotify:track:6TqXcAFInzjp0bODyvrWEq
14589,0.787,0.11,108.007,0.129,0.118,0.0,4,0.874,10,227227,-2.416,0.896,0,audio_features,spotify:track:1iIhGHzzrzqQfuNkFI2qAn
14590,0.341,0.163,114.034,0.0268,0.758,1.23e-06,3,0.58,2,278637,-7.623,0.13,1,audio_features,spotify:track:0r7l0cA27fy29MmGU8k1bO
14591,0.763,0.176,146.012,0.0744,0.164,0.0,4,0.629,2,267123,-5.47,0.809,1,audio_features,spotify:track:2USX969yFQ250hBULh6Ope
14592,0.511,0.21,99.893,0.0328,0.25,0.0,4,0.689,2,265979,-7.741,0.275,1,audio_features,spotify:track:0vIvE2RgjnMpUQn875C4Vz
14593,0.574,0.157,71.984,0.0606,0.00036,0.00719,4,0.478,1,219809,-8.886,0.187,1,audio_features,spotify:track:5Ncjypx5upZS5ZZTaqUzIf
14594,0.409,0.118,89.95,0.0247,0.704,7.42e-06,4,0.682,0,185120,-9.478,0.337,1,audio_features,spotify:track:5gkngjGaovseAkdi4qhcVp
14595,0.641,0.197,74.977,0.0764,0.511,0.0,4,0.645,4,199267,-6.39,0.574,0,audio_features,spotify:track:3k7ikTNf1Ms0ZfTsoe9Blk
14596,0.719,0.0736,100.021,0.0346,0.00285,8.1e-05,4,0.667,7,237520,-5.371,0.717,0,audio_features,spotify:track:7szuecWAPwGoV1e5vGu8tl
14597,0.541,0.106,125.912,0.0416,0.747,0.0,4,0.593,10,240000,-6.715,0.367,1,audio_features,spotify:track:4cuqxTgaj2Bzrlti3s6MDZ
14598,0.58,0.308,175.932,0.0279,0.51,0.000611,4,0.413,4,234658,-7.501,0.164,1,audio_features,spotify:track:5UlSKEFiNHNFSye7CLpLPs
14599,0.723,0.109,77.006,0.0368,0.264,0.0,4,0.564,7,318127,-6.614,0.377,1,audio_features,spotify:track:3UObeS9nowAAdOzER5lXlO
14600,0.87,0.489,120.006,0.0623,0.0604,1.12e-05,4,0.752,9,157707,-3.812,0.784,0,audio_features,spotify:track:1IWNylpZ477gIVUDpJL66u
14601,0.801,0.157,95.031,0.0305,0.2,0.0,4,0.627,10,266526,-4.208,0.811,1,audio_features,spotify:track:4Cg2XGrrrczeZRPOnlAG67
14602,0.892,0.118,163.95,0.0379,0.11,0.0,4,0.44,4,262967,-3.099,0.586,1,audio_features,spotify:track:1ccwCCS7YSclzYibpK0DS4
14603,0.593,0.128,131.952,0.0354,0.469,0.0,3,0.596,0,216970,-6.922,0.363,1,audio_features,spotify:track:6R9YzJHkfYoN6PianPhTdB
14604,0.624,0.13,200.143,0.039,0.153,0.0,4,0.645,11,226000,-6.523,0.78,1,audio_features,spotify:track:6LQf6ErCI7vw7KGKRP11zP
14605,0.855,0.323,123.056,0.0397,0.021,0.0,4,0.672,9,182200,-3.764,0.646,1,audio_features,spotify:track:7ju97lgwC2rKQ6wwsf9no9
14606,0.45,0.382,178.765,0.0418,0.223,0.0,3,0.597,8,228482,-6.658,0.537,1,audio_features,spotify:track:4HBZA5flZLE435QTztThqH
14607,0.445,0.109,74.94,0.0282,0.487,0.0,4,0.583,0,216000,-7.141,0.315,1,audio_features,spotify:track:3JvbGjNcSnAhNemVyvXqci
14608,0.677,0.263,140.003,0.0604,0.106,0.0,4,0.638,5,216000,-5.094,0.535,1,audio_features,spotify:track:3EMXuZ7n0lgQSNSsVk5d3n
14609,0.826,0.122,130.031,0.0394,0.352,1.66e-05,4,0.697,9,257640,-5.109,0.756,1,audio_features,spotify:track:4r3UvwePMdXPJrqFautgTq
14610,0.554,0.132,99.034,0.0383,0.207,0.0,4,0.774,0,162547,-7.909,0.349,1,audio_features,spotify:track:22LAwLoDA5b4AaGSkg6bKW
14611,0.869,0.132,120.029,0.0423,0.115,0.0,4,0.676,1,167573,-1.573,0.594,1,audio_features,spotify:track:0pYacDCZuRhcrwGUA5nTBe
14612,0.38,0.0881,183.821,0.0458,0.549,0.0,4,0.589,8,186875,-7.074,0.584,1,audio_features,spotify:track:6d3b5akoUqISvcGAdZwA7x
14613,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0,audio_features,spotify:track:4OBZT9EnhYIV17t4pGw7ig
14614,0.472,0.34,96.063,0.0408,0.532,0.0,4,0.858,11,207500,-6.633,0.813,1,audio_features,spotify:track:3U2vJ9B0vutk3kLqLGkvQn
14615,0.841,0.173,106.99,0.06,0.0312,0.0,4,0.739,5,199653,-4.162,0.562,1,audio_features,spotify:track:2bAAj29XGc4h1G4oEGYCmg
14616,0.431,0.696,144.026,0.135,0.731,0.0,4,0.726,8,173333,-8.765,0.348,0,audio_features,spotify:track:7eJMfftS33KTjuF7lTsMCx
14617,0.539,0.115,92.977,0.0698,0.27,0.0,4,0.8,9,201500,-7.079,0.432,1,audio_features,spotify:track:3IPtnAYykrWz9EPjPWx2D7
14618,0.605,0.111,107.996,0.027,0.331,1.39e-05,4,0.844,6,243889,-5.85,0.782,1,audio_features,spotify:track:2ZGgIXaoierTsnkrDzuBzY
14619,0.598,0.204,103.979,0.0304,0.454,2.82e-05,4,0.629,0,241125,-6.654,0.442,1,audio_features,spotify:track:1wl5vs3SCMPpHTIR8IW8nJ
14620,0.706,0.119,175.997,0.0539,0.183,0.000228,4,0.528,9,205082,-6.231,0.294,1,audio_features,spotify:track:4kaqmOdTPPDL4aZGrOnJs9
14621,0.509,0.156,90.023,0.0352,0.393,0.00769,4,0.688,1,217750,-7.271,0.194,1,audio_features,spotify:track:5f2KxK16ijFLqMoqFN2qkK
14622,0.41,0.16,131.945,0.0322,0.696,1.31e-05,4,0.698,4,248182,-8.399,0.303,1,audio_features,spotify:track:1yTp98oJXW6FQ9Z7VcYYNw
14623,0.546,0.102,147.986,0.0575,0.3,0.0,4,0.806,9,212867,-6.637,0.874,1,audio_features,spotify:track:4umIPjkehX1r7uhmGvXiSV
14624,0.421,0.102,138.013,0.0344,0.136,0.000112,4,0.536,11,160974,-11.907,0.534,0,audio_features,spotify:track:7IcfEY0IyV4fdALbwJCw3v
14625,0.592,0.187,129.942,0.0437,0.683,0.0,4,0.706,4,298615,-8.224,0.528,1,audio_features,spotify:track:1kX8eeTe8JSQPj1dQ9MTFa
14626,0.774,0.324,93.97,0.0331,0.0899,0.0,4,0.536,0,228500,-5.869,0.746,1,audio_features,spotify:track:6IitkM7xiuKhDXzshXUnRa
14627,0.7,0.311,95.015,0.0536,0.194,2.63e-06,4,0.888,9,193895,-5.077,0.603,1,audio_features,spotify:track:4KP9dagbB3Da9jnpfIEG7P
14628,0.475,0.0998,129.957,0.104,0.709,0.0,4,0.519,10,239500,-8.031,0.365,1,audio_features,spotify:track:3bxGTdVHjBjlSOjRDH9a4f
14629,0.914,0.0681,105.877,0.0609,0.107,2.7e-06,4,0.579,9,256133,-4.21,0.483,1,audio_features,spotify:track:4BoGFJUkeQ67PvkIfHhT65
14630,0.681,0.332,156.022,0.104,0.513,0.000449,4,0.557,11,241154,-6.75,0.376,0,audio_features,spotify:track:7adzBs69Rjtj6194UZRWfm
14631,0.767,0.0929,149.918,0.0455,0.24,0.0,4,0.649,11,227173,-3.838,0.608,0,audio_features,spotify:track:6kKC35sKUh2FUx4M0qAL44
14632,0.449,0.0917,95.967,0.0543,0.171,0.0,4,0.792,4,204000,-8.292,0.645,0,audio_features,spotify:track:0X47KcCogWmswxusK1TWHe
14633,0.445,0.118,147.986,0.0253,0.363,9.2e-05,4,0.628,2,291892,-7.657,0.114,1,audio_features,spotify:track:4Tp1SRCTJ6LO8XA3i9vuAT
14634,0.579,0.0709,135.943,0.0445,0.703,0.0,4,0.64,2,197339,-10.65,0.426,1,audio_features,spotify:track:223yV6KG3jJqgEPzHw1XWj
14635,0.553,0.106,125.912,0.403,0.671,0.0,4,0.629,7,216162,-5.162,0.544,0,audio_features,spotify:track:5t2958ghc1UIUovv1pqMl3
14636,0.677,0.0899,169.919,0.0751,0.593,0.0,4,0.455,0,224995,-7.719,0.248,1,audio_features,spotify:track:3c7peg169veVaJRzlbCaKw
14637,0.559,0.1,173.118,0.0336,0.227,0.0,4,0.45,1,277500,-6.425,0.473,1,audio_features,spotify:track:4prGMvYxnXPsG7xueL4Gc8
14638,0.403,0.25,93.994,0.0445,0.447,0.0,4,0.811,5,224792,-10.785,0.389,1,audio_features,spotify:track:5j9eyp0YnOKzAjQyXXXSeb
14639,0.222,0.134,76.975,0.0351,0.899,0.0518,3,0.324,10,150625,-10.322,0.187,1,audio_features,spotify:track:438m0u7h7miwjCdCdDCl9W
14640,0.411,0.13,133.985,0.0242,0.749,0.0,4,0.637,9,252375,-7.867,0.309,1,audio_features,spotify:track:7LstETxCIeAEgzW1jZQ6kq
14641,0.546,0.172,144.0,0.0282,0.32,0.0,4,0.651,10,229500,-7.522,0.608,0,audio_features,spotify:track:41TfjScHItR0d1k1N9tSr6
14642,0.666,0.0854,139.987,0.0446,0.193,0.0,4,0.664,8,210560,-2.203,0.405,1,audio_features,spotify:track:3CYH422oy1cZNoo0GTG1TK
14643,0.774,0.086,179.966,0.249,0.474,0.0,4,0.541,10,243500,-5.725,0.69,1,audio_features,spotify:track:1A9I1bdZX61vE5cTaNOz2x
14644,0.83,0.117,175.997,0.0336,0.303,0.401,4,0.372,2,319750,-5.789,0.535,1,audio_features,spotify:track:1lD1Pjy7rNDOny7nFqmUHJ
14645,0.633,0.0541,93.995,0.0457,0.00776,0.0,4,0.63,4,172762,-7.088,0.452,1,audio_features,spotify:track:3Z8FwOEN59mRMxDCtb8N0A
14646,0.562,0.083,84.964,0.166,0.176,0.0,4,0.726,9,223845,-8.603,0.432,1,audio_features,spotify:track:1kUwlk4SqvLEjOk8yFPtUe
14647,0.737,0.159,107.065,0.0661,0.494,0.0,4,0.777,5,242689,-6.025,0.796,0,audio_features,spotify:track:78SisrpqN9rYxNwFbpQ7JX
14648,0.49,0.113,81.604,0.209,0.289,3.04e-06,4,0.83,1,247059,-8.82,0.845,0,audio_features,spotify:track:466cKvZn1j45IpxDdYZqdA
14649,0.673,0.0904,110.962,0.158,0.256,3.57e-06,4,0.787,11,237893,-4.577,0.786,0,audio_features,spotify:track:3Dv1eDb0MEgF93GpLXlucZ
14650,0.631,0.123,128.977,0.0534,0.305,3.04e-05,4,0.863,7,223480,-4.689,0.817,1,audio_features,spotify:track:4nK5YrxbMGZstTLbvj6Gxw
14651,0.18,0.621,94.02,0.0608,0.59,0.0,4,0.795,0,181613,-12.293,0.611,1,audio_features,spotify:track:1pV9TLnQdOHbvourRO7x4m
14652,0.582,0.101,93.025,0.0303,0.377,0.0,4,0.737,7,228624,-8.377,0.591,0,audio_features,spotify:track:4roAXYtyMDQfv9Vz1CPWqg
14653,0.827,0.121,144.995,0.0599,0.0229,0.0,4,0.65,8,225668,-4.014,0.223,1,audio_features,spotify:track:0H4ugk6rhnXmTl47ayy9O5
14654,0.793,0.0951,123.95,0.083,0.0123,0.0,4,0.793,11,183290,-4.521,0.679,0,audio_features,spotify:track:3PfIrDoz19wz7qK7tYeu62
14655,0.641,0.427,111.004,0.204,0.119,4.97e-06,4,0.856,11,206221,-4.64,0.745,0,audio_features,spotify:track:11VApNQCWLJdzxWrlmwzUa
14656,0.619,0.133,75.0,0.0288,0.351,0.0,4,0.541,8,256500,-5.928,0.442,0,audio_features,spotify:track:2qlfZhBPWq5FH3FwlZKGws
14657,0.73,0.0897,171.005,0.0598,0.00146,9.54e-05,4,0.514,1,200040,-5.934,0.334,1,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
14658,0.598,0.465,91.983,0.0544,0.209,1.05e-05,4,0.715,0,202000,-7.161,0.558,1,audio_features,spotify:track:1OCWm66r2PwI8RsspEMfzD
14659,0.815,0.333,152.057,0.0663,0.0543,0.0,4,0.692,7,261484,-6.025,0.843,1,audio_features,spotify:track:4XqtyE2i3U1z2rMVcgnYX6
14660,0.405,0.105,109.891,0.0319,0.751,0.0,4,0.501,1,182161,-5.679,0.446,1,audio_features,spotify:track:7qEHsqek33rTcFNT9PFqLf
14661,0.729,0.224,123.97,0.0475,0.612,0.0,4,0.68,5,179867,-5.077,0.446,1,audio_features,spotify:track:4DpNNXFMMxQEKl7r0ykkWA
14662,0.567,0.145,149.863,0.0272,0.111,3.5e-05,4,0.552,9,258875,-7.101,0.398,1,audio_features,spotify:track:4XGKYVsklvtRYtq4LfYUrr
14663,0.762,0.0863,120.042,0.0395,0.192,0.00244,4,0.695,0,215280,-3.497,0.553,1,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb
14664,0.774,0.393,112.05,0.0892,0.0686,0.00188,4,0.674,11,176547,-7.567,0.33,0,audio_features,spotify:track:62aP9fBQKYKxi7PDXwcUAS
14665,0.525,0.0714,112.022,0.0578,0.183,0.0,4,0.878,5,158571,-6.832,0.694,1,audio_features,spotify:track:1Cv1YLb4q0RzL6pybtaMLo
14666,0.601,0.46,116.735,0.148,0.0522,0.0,5,0.621,6,163636,-5.616,0.457,0,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK
14667,0.569,0.112,79.995,0.0277,0.415,0.0,4,0.552,9,279000,-4.666,0.349,1,audio_features,spotify:track:0rvNW2zfoFqdz7jHw3VqSQ
14668,0.729,0.349,113.013,0.0883,0.167,1.39e-06,4,0.73,4,221820,-3.434,0.467,0,audio_features,spotify:track:017PF4Q3l4DBUiWoXk4OWT
14669,0.453,0.0876,82.965,0.0876,0.618,4.08e-06,4,0.741,5,218152,-7.877,0.397,1,audio_features,spotify:track:0aaASxHyUk8kCiID0f0cNE
14670,0.537,0.076,83.909,0.0832,0.162,0.0,4,0.578,9,201539,-8.676,0.25,1,audio_features,spotify:track:3afkJSKX0EAMsJXTZnDXXJ
14671,0.69,0.101,89.977,0.164,0.247,0.0,4,0.746,11,181733,-7.956,0.497,1,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4
14672,0.915,0.0978,90.946,0.183,0.0353,0.0,4,0.636,1,204000,-3.473,0.511,1,audio_features,spotify:track:0O22hXRIdbyrnMQk7VldC9
14673,0.554,0.155,137.874,0.13,0.571,0.0,3,0.582,11,209793,-8.472,0.253,1,audio_features,spotify:track:2cqjhnMI6m22cqcD1GUSTZ
14674,0.8,0.185,138.041,0.0443,0.561,0.0,4,0.573,5,245000,-4.954,0.617,1,audio_features,spotify:track:0OBPjif46Jbz7c4xIqiBEw
14675,0.488,0.15,96.989,0.0258,0.299,1.11e-06,4,0.701,9,258402,-9.948,0.625,1,audio_features,spotify:track:6ezEwX2eZRZlioqYaUPOKX
14676,0.548,0.0828,116.967,0.029,0.0392,0.0,4,0.759,9,190800,-6.049,0.749,0,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2
14677,0.674,0.105,136.027,0.0291,0.424,0.0,4,0.541,11,213813,-7.496,0.491,1,audio_features,spotify:track:1jiODYTuaDs79iafD4Oiqw
14678,0.586,0.0755,147.988,0.0357,0.344,0.0,4,0.58,1,199549,-6.883,0.507,1,audio_features,spotify:track:1sgDyuLooyvEML4oHspNza
14679,0.522,0.0685,89.96,0.0575,0.533,0.0,4,0.755,2,157560,-4.368,0.925,1,audio_features,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
14680,0.52,0.219,102.016,0.049,0.779,0.000117,4,0.864,1,220031,-10.009,0.79,1,audio_features,spotify:track:4zvpnvtc2IYE3EMQau3vIH
14681,0.571,0.117,116.089,0.035,0.577,3.04e-05,4,0.628,8,270138,-7.57,0.523,1,audio_features,spotify:track:2ht9QvYzzSUod5T69TUVbR
14682,0.669,0.178,82.997,0.0419,0.244,0.0,4,0.598,4,227000,-5.506,0.788,1,audio_features,spotify:track:06DPpk0hUJEgpzl5cuWNI6
14683,0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ
14684,0.32,0.0822,91.019,0.0546,0.837,0.0,4,0.764,11,189486,-7.209,0.575,1,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM
14685,0.903,0.0682,150.009,0.045,0.178,0.0,4,0.549,1,201773,-1.483,0.513,0,audio_features,spotify:track:0EMD15EVNwDlgGH2CH6ZEL
14686,0.743,0.127,84.459,0.28,0.016,0.0,4,0.822,10,242001,-4.772,0.636,0,audio_features,spotify:track:5v4GgrXPMghOnBBLmveLac
14687,0.785,0.0963,82.854,0.0412,0.0941,0.0,4,0.613,5,207899,-6.335,0.795,1,audio_features,spotify:track:6VlXd5f2602XO4tDaNOveo
14688,0.506,0.118,145.842,0.0958,0.345,0.0,4,0.676,9,208520,-6.652,0.497,0,audio_features,spotify:track:16wAOAZ2OkqoIDN7TpChjR
14689,0.911,0.181,122.035,0.0617,0.00795,0.000179,4,0.809,6,191242,-4.41,0.64,0,audio_features,spotify:track:6tCssnvTUREcperDOUTqvA
14690,0.43,0.0887,127.087,0.0364,0.123,0.0,4,0.784,10,159382,-8.756,0.236,0,audio_features,spotify:track:2rRJrJEo19S2J82BDsQ3F7
14691,0.166,0.128,98.573,0.0352,0.907,0.122,4,0.48,9,319692,-18.08,0.202,1,audio_features,spotify:track:15zvOBuL1QbkL7bvudg2p5
14692,0.602,0.0616,91.982,0.0302,0.338,0.000292,4,0.793,0,237813,-9.379,0.765,1,audio_features,spotify:track:588SH9wDp7GnN8hIfB2ufw
14693,0.431,0.0996,130.022,0.0622,0.749,0.0,4,0.728,6,147800,-9.966,0.629,0,audio_features,spotify:track:5RqR4ZCCKJDcBLIn4sih9l
14694,0.861,0.0974,84.007,0.0624,0.0184,0.0,4,0.679,7,186000,-4.789,0.57,0,audio_features,spotify:track:7nVTeSpry1cMbgyCmSd1ae
14695,0.45,0.172,95.998,0.0872,0.0407,0.0,4,0.746,7,232853,-8.543,0.336,1,audio_features,spotify:track:3uc8AGNL0KbvISIrjnfRvN
14696,0.584,0.0761,109.975,0.037,0.424,0.000237,4,0.482,4,266893,-5.348,0.786,1,audio_features,spotify:track:2SewBThepvNfjZ6fyBhGYT
14697,0.806,0.0629,126.031,0.0427,0.708,0.0,4,0.778,7,231440,-4.155,0.82,1,audio_features,spotify:track:1zbuNx8aZ9xesAjy4ZDvH4
14698,0.586,0.79,116.971,0.0559,0.104,0.0,4,0.896,10,196653,-6.687,0.642,0,audio_features,spotify:track:0nbXyq5TXYPCO7pr3N8S4I
14699,0.898,0.452,104.021,0.0293,0.354,0.0232,4,0.559,0,201500,-5.043,0.822,1,audio_features,spotify:track:7HA6Jhuis4khuPJffFGM7Y
14700,0.862,0.192,119.991,0.0965,0.0923,0.0,4,0.645,11,229773,-4.757,0.798,0,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c
14701,0.724,0.353,121.975,0.0495,0.0167,0.0107,4,0.77,8,176840,-5.484,0.898,1,audio_features,spotify:track:24Yi9hE78yPEbZ4kxyoXAI
14702,0.847,0.0808,167.031,0.0869,0.0306,0.0,4,0.681,7,233013,-2.462,0.507,1,audio_features,spotify:track:1ayaOin9hxCtyhg4UsBTpg
14703,0.221,0.104,133.714,0.0371,0.693,0.0,4,0.47,5,208000,-9.243,0.264,1,audio_features,spotify:track:4fFfyouye6vrX9o9z4PVMu
14704,0.959,0.107,128.983,0.0603,0.0296,0.00188,4,0.709,1,206867,-1.339,0.644,1,audio_features,spotify:track:2HtcPHFdo7eu4Ilbvb0BVI
14705,0.52,0.0923,143.965,0.141,0.364,0.0,4,0.828,6,244583,-6.852,0.453,1,audio_features,spotify:track:3JrekkAlDuRg0iRBwVUTBy
14706,0.295,0.111,76.061,0.0355,0.885,0.00201,4,0.557,5,258467,-12.706,0.133,1,audio_features,spotify:track:7N1mCWyLnYXfi3AXagJCNo
14707,0.529,0.0472,103.231,0.0261,0.00174,7.73e-05,4,0.558,8,223456,-10.271,0.446,1,audio_features,spotify:track:6hppyFzZ1nHxTbRuPnSwBe
14708,0.663,0.322,174.032,0.0375,0.146,0.0,4,0.517,6,206512,-6.688,0.146,0,audio_features,spotify:track:5SlU0Yhi51jobhEiGE4xDv
14709,0.382,0.393,90.099,0.0396,0.911,0.0,4,0.648,6,209734,-7.85,0.408,1,audio_features,spotify:track:3znQ9i61vfe2E7URHlOiyc
14710,0.736,0.115,117.068,0.0316,0.0577,0.00243,4,0.602,1,229250,-6.23,0.71,0,audio_features,spotify:track:4OZjDh3pxthm3Ig9Fs7C7N
14711,0.848,0.0991,160.012,0.0296,0.137,0.0,4,0.473,4,252000,-4.061,0.396,1,audio_features,spotify:track:3zc9UfgETcTMGiazW58Klg
14712,0.593,0.17,98.078,0.0988,0.688,0.000161,4,0.825,6,209755,-6.401,0.54,0,audio_features,spotify:track:1rgnBhdG2JDFTbYkYRZAku
14713,0.834,0.146,183.967,0.0349,0.323,0.0,4,0.404,1,246125,-5.642,0.413,1,audio_features,spotify:track:13y3BLdlSdVH7wJwavs06O
14714,0.245,0.103,74.361,0.0275,0.829,0.0205,4,0.468,1,272520,-9.323,0.0833,1,audio_features,spotify:track:7JT0xvRdL46U36JqiCTfWS
14715,0.861,0.325,131.974,0.237,0.32,0.00175,4,0.738,2,189052,-4.141,0.58,1,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn
14716,0.249,0.127,112.035,0.032,0.755,0.0,4,0.631,7,247321,-9.063,0.369,1,audio_features,spotify:track:2NKwqeVXxyu7stKt45vXI8
14717,0.581,0.257,94.555,0.0881,0.21,0.000708,4,0.503,6,233601,-7.007,0.633,1,audio_features,spotify:track:6ZzYETKetIfNUsZUb23jgG
14718,0.546,0.122,122.179,0.0407,0.0837,0.0,4,0.639,1,173124,-5.382,0.149,1,audio_features,spotify:track:4uqh9bualXNHXXwO2wPorc
14719,0.66,0.141,96.036,0.0289,0.544,4.09e-06,3,0.388,8,273493,-6.303,0.655,1,audio_features,spotify:track:07ZIrtR00m3t9AcmeRZ7vQ
14720,0.494,0.0869,117.901,0.0559,0.432,0.0,4,0.752,0,171356,-8.18,0.227,1,audio_features,spotify:track:5TTXEcfsYLh6fTarLaevTi
14721,0.614,0.524,75.114,0.0331,0.106,1.08e-05,4,0.541,7,246500,-6.095,0.357,1,audio_features,spotify:track:7JhYmekBJcLg4RtTItTf2g
14722,0.661,0.176,90.015,0.0453,0.277,0.00022,4,0.681,8,207705,-6.23,0.393,1,audio_features,spotify:track:6N6gsaHf5GYJAvEKfg6iEv
14723,0.807,0.109,88.991,0.0375,0.312,0.000325,4,0.664,0,314000,-5.542,0.593,1,audio_features,spotify:track:4IKn1t0eZZzF5mji1vraVI
14724,0.816,0.335,95.39,0.0465,0.122,0.0,4,0.548,0,174000,-4.209,0.557,1,audio_features,spotify:track:6UelLqGlWMcVH1E5c4H7lY
14725,0.339,0.0838,119.924,0.144,0.482,1.36e-05,4,0.746,2,257000,-9.041,0.291,1,audio_features,spotify:track:2ZwIO3ufWLFYxtEoam9ydu
14726,0.542,0.0818,121.982,0.0438,0.0117,0.0,4,0.79,0,209259,-4.119,0.527,1,audio_features,spotify:track:4s0dJmVknlUl7V6oK3puzZ
14727,0.719,0.0736,100.021,0.0346,0.00285,8.1e-05,4,0.667,7,237520,-5.371,0.717,0,audio_features,spotify:track:7szuecWAPwGoV1e5vGu8tl
14728,0.679,0.273,110.03,0.0273,0.0504,0.000134,4,0.622,7,289750,-6.537,0.832,1,audio_features,spotify:track:1lWjw2MgiWcvuy5rSuQ11b
14729,0.499,0.0967,106.043,0.18,0.24,0.0,4,0.879,4,163173,-6.027,0.405,0,audio_features,spotify:track:4EivmOT13NMpNSfTKn9p4s
14730,0.403,0.0895,120.041,0.0297,0.618,0.0745,4,0.496,6,306104,-11.306,0.433,1,audio_features,spotify:track:2fJrMT9Zw7qP6dwD8ou90W
14731,0.955,0.202,125.989,0.222,0.127,0.0,4,0.707,10,134240,-4.593,0.575,0,audio_features,spotify:track:78qd8dvwea0Gosb6Fe6j3k
14732,0.408,0.394,76.309,0.0524,0.771,7.88e-06,4,0.426,3,204712,-9.419,0.528,1,audio_features,spotify:track:41CgzGD7xlgnJe14R4cqkL
14733,0.537,0.157,129.979,0.0514,0.233,0.0,4,0.716,0,165978,-7.648,0.28,0,audio_features,spotify:track:39Yp9wwQiSRIDOvrVg7mbk
14734,0.52,0.115,95.969,0.0327,0.35,0.00844,4,0.838,0,287875,-5.587,0.647,1,audio_features,spotify:track:6T3awZdmxxF3j5ozSi8vqy
14735,0.498,0.063,127.894,0.0304,0.308,1.78e-06,3,0.497,4,260267,-6.109,0.408,1,audio_features,spotify:track:19VIBTwlLTX2SKK6e3erAf
